position_h,position_v,velocity_h,velocity_v,action_h,action_v,value
9,8,4,1,-1,1,-3.3356421393847993
9,8,4,1,0,-1,-11.556316822387686
9,8,4,1,0,0,-14.387877556148029
9,8,4,1,0,1,-13.994885742970597
9,8,4,1,1,-1,-15.929880984507529
9,8,4,1,1,0,-14.249658355372233
9,8,4,1,1,1,-14.794281545202423
5,10,4,2,-1,-1,-11.444897359441585
5,10,4,2,-1,0,-17.0
5,10,4,2,-1,1,-18.0
5,10,4,2,0,-1,-9.476724837571462
5,10,4,2,0,0,-19.0
5,10,4,2,0,1,-19.0
5,10,4,2,1,-1,-10.955791242137012
5,10,4,2,1,0,-13.084224697522126
5,10,4,2,1,1,-11.0
1,12,4,2,-1,-1,-19.0
1,12,4,2,-1,0,-11.54338158376549
1,12,4,2,-1,1,-10.238804063324006
1,12,4,2,0,-1,-21.0
1,12,4,2,0,0,-18.0
1,12,4,2,0,1,-13.509118456791263
1,12,4,2,1,-1,-18.0
1,12,4,2,1,0,-18.0
1,12,4,2,1,1,-12.0
23,9,1,2,-1,-1,-12.072239645149683
23,9,1,2,-1,0,-13.8694089255314
23,9,1,2,-1,1,-11.538059918520485
23,9,1,2,0,-1,-13.010572353649929
23,9,1,2,0,0,-13.287335823830366
23,9,1,2,0,1,-13.298595623808017
23,9,1,2,1,-1,-12.374093778881708
23,9,1,2,1,0,-13.644968765074259
23,9,1,2,1,1,-13.255736300100313
24,6,0,1,0,-1,-19.947902674678996
24,6,0,1,0,0,-15.980142432698365
24,6,0,1,0,1,-19.895863318731426
24,6,0,1,1,-1,-19.878228563538492
24,6,0,1,1,0,-19.532487954710795
24,6,0,1,1,1,-19.7742961197033
21,8,2,1,-1,1,-15.385087797582628
21,8,2,1,-1,-1,-14.250983349529522
21,8,2,1,-1,0,-14.754545684518524
21,8,2,1,0,-1,-15.836765065167125
21,8,2,1,0,0,-13.229106046078284
21,8,2,1,0,1,-15.296653826748141
21,8,2,1,1,-1,-7.295561062421754
21,8,2,1,1,0,-15.69438595202347
21,8,2,1,1,1,-17.010705063614246
22,6,1,0,-1,0,-16.342740366951137
22,6,1,0,-1,1,-15.995371579458252
22,6,1,0,0,0,-11.090588861748854
22,6,1,0,0,1,-16.247720255491128
22,6,1,0,1,0,-13.012819709446626
22,6,1,0,1,1,-16.7006714353643
21,7,1,1,-1,-1,-16.499701364319016
21,7,1,1,-1,0,-14.569593676455213
21,7,1,1,-1,1,-16.514768856345025
21,7,1,1,0,-1,-17.333007347584278
21,7,1,1,0,0,-16.521358325755994
21,7,1,1,0,1,-12.12896107761009
21,7,1,1,1,-1,-14.428799949151138
21,7,1,1,1,0,-15.737460032766911
21,7,1,1,1,1,-14.605569828148038
20,9,1,2,-1,-1,-13.165530292342435
20,9,1,2,-1,0,-13.85216467216855
20,9,1,2,-1,1,-10.427086812536697
20,9,1,2,0,-1,-12.551297822271156
20,9,1,2,0,0,-12.244683759789456
20,9,1,2,0,1,-13.902050193162989
20,9,1,2,1,-1,-12.706899482964907
20,9,1,2,1,0,-11.189405865262108
20,9,1,2,1,1,-15.27507939769112
22,5,2,1,-1,-1,-14.035026992375515
22,5,2,1,-1,0,-11.704304575221308
22,5,2,1,-1,1,-15.73678921813856
22,5,2,1,0,-1,-18.672880804958922
22,5,2,1,0,0,-19.32376948664513
22,5,2,1,0,1,-15.736210739696006
22,5,2,1,1,-1,-18.698904848831813
22,5,2,1,1,0,-7.632216044978082
22,5,2,1,1,1,-17.600018162847775
20,7,2,2,-1,-1,-10.488355850765084
20,7,2,2,-1,0,-19.584272155462067
20,7,2,2,-1,1,-26.0
20,7,2,2,0,-1,-22.0
20,7,2,2,0,0,-16.130237288855366
20,7,2,2,0,1,-20.93309626522354
20,7,2,2,1,-1,-18.133417022086203
20,7,2,2,1,0,-18.05608204262844
20,7,2,2,1,1,-17.0
23,7,1,2,-1,-1,-19.257070211731648
23,7,1,2,-1,0,-26.0
23,7,1,2,-1,1,-22.524441165142235
23,7,1,2,0,-1,-21.0
23,7,1,2,0,0,-25.0
23,7,1,2,0,1,-23.0
23,7,1,2,1,-1,-19.70361623074231
23,7,1,2,1,0,-26.0
23,7,1,2,1,1,-12.646531185648488
22,9,1,2,-1,-1,-18.986316504490627
22,9,1,2,-1,0,-20.014663968308106
22,9,1,2,-1,1,-18.268524672274527
22,9,1,2,0,-1,-17.857279912282692
22,9,1,2,0,0,-24.0
22,9,1,2,0,1,-19.019240051677592
22,9,1,2,1,-1,-19.34304077928235
22,9,1,2,1,0,-12.818709006430323
22,9,1,2,1,1,-18.91460669206535
17,9,3,0,-1,0,-19.0
17,9,3,0,-1,1,-18.65472454580474
17,9,3,0,0,0,-25.0
17,9,3,0,0,1,-15.063640574186442
17,9,3,0,1,0,-24.0
17,9,3,0,1,1,-22.17328129297312
15,9,2,0,-1,0,-13.051251027559264
15,9,2,0,-1,1,-16.0
15,9,2,0,0,0,-20.39431822304543
15,9,2,0,0,1,-17.68145684282535
15,9,2,0,1,0,-25.0
15,9,2,0,1,1,-14.737916264599631
23,8,0,0,0,1,-16.202233881595035
23,8,0,0,1,0,-18.993825628778126
23,8,0,0,1,1,-19.257833951373147
20,8,2,0,-1,0,-14.404363492449578
20,8,2,0,-1,1,-17.544946924386416
20,8,2,0,0,0,-9.038357207631545
20,8,2,0,0,1,-16.35893098424668
20,8,2,0,1,0,-15.058069759114163
20,8,2,0,1,1,-21.630241647782203
18,8,2,0,-1,0,-15.475693795803304
18,8,2,0,-1,1,-17.805015769405298
18,8,2,0,0,0,-8.182967519511678
18,8,2,0,0,1,-17.664920747520643
18,8,2,0,1,0,-19.0
18,8,2,0,1,1,-15.339879788169341
17,8,1,0,-1,0,-16.772241297502497
17,8,1,0,-1,1,-15.894970885025591
17,8,1,0,0,0,-11.175670916229349
17,8,1,0,0,1,-15.156349455937972
17,8,1,0,1,0,-19.73929728761456
17,8,1,0,1,1,-16.53760589152454
17,9,0,1,0,-1,-17.698110621136035
17,9,0,1,0,0,-22.0
17,9,0,1,0,1,-14.901292650303882
17,9,0,1,1,-1,-16.033637545886325
17,9,0,1,1,0,-16.37906590973229
17,9,0,1,1,1,-15.54903932532661
22,7,2,0,-1,0,-20.080166588436093
22,7,2,0,-1,1,-18.94597747126576
22,7,2,0,0,0,-17.768050411581903
22,7,2,0,0,1,-13.178694563807959
22,7,2,0,1,0,-8.333058078124504
22,7,2,0,1,1,-15.87186672667462
22,8,2,0,0,1,-13.010837951490966
22,8,2,0,-1,0,-14.039294787188314
22,8,2,0,-1,1,-12.648899966188699
22,8,2,0,0,0,-10.69979569258469
22,8,2,0,1,0,-8.238346055552531
22,8,2,0,1,1,-13.48412663697962
24,8,1,2,-1,-1,-12.73890875655649
24,8,1,2,-1,0,-14.771907824504114
24,8,1,2,-1,1,-12.064847476411403
24,8,1,2,0,-1,-13.083961752799667
24,8,1,2,0,0,-28.0
24,8,1,2,0,1,-13.3292593360095
24,8,1,2,1,-1,-12.192577719031013
24,8,1,2,1,0,-10.216973654482178
24,8,1,2,1,1,-14.450681903601506
21,9,2,1,-1,-1,-9.546347678526264
21,9,2,1,-1,0,-27.0
21,9,2,1,-1,1,-26.0
21,9,2,1,0,-1,-13.36346983977797
21,9,2,1,0,0,-15.999999999999998
21,9,2,1,0,1,-23.56585454115664
21,9,2,1,1,-1,-21.820757472452286
21,9,2,1,1,0,-15.624300501820574
21,9,2,1,1,1,-15.0
24,9,0,2,0,-1,-19.671065053438028
24,9,0,2,0,0,-18.43968408732925
24,9,0,2,0,1,-15.171090274506739
24,9,0,2,1,-1,-19.709506023419497
24,9,0,2,1,0,-17.99079007252307
24,9,0,2,1,1,-13.510155695346366
22,8,2,1,-1,-1,-25.0
22,8,2,1,-1,0,-12.990015227280008
22,8,2,1,-1,1,-25.0
22,8,2,1,0,-1,-18.371721937005688
22,8,2,1,0,0,-17.30215690155976
22,8,2,1,0,1,-21.975406781454787
22,8,2,1,1,-1,-20.401681830136518
22,8,2,1,1,0,-20.350523936231664
22,8,2,1,1,1,-18.434025174948317
23,8,1,1,-1,-1,-23.948750027449154
23,8,1,1,-1,0,-17.616503468525423
23,8,1,1,-1,1,-21.51296137669464
23,8,1,1,0,-1,-13.374215564980657
23,8,1,1,0,0,-18.68338436637468
23,8,1,1,0,1,-14.525027298321705
23,8,1,1,1,-1,-18.765800893763103
23,8,1,1,1,0,-15.461518042127768
23,8,1,1,1,1,-15.667856261161575
23,9,0,1,0,-1,-16.351593648363547
23,9,0,1,0,0,-15.846139526540002
23,9,0,1,0,1,-19.10822706042966
23,9,0,1,1,-1,-12.923412941988353
23,9,0,1,1,0,-19.11150176770557
23,9,0,1,1,1,-19.525844085530146
20,8,1,1,-1,-1,-16.66985995024272
20,8,1,1,-1,0,-21.425154834905456
20,8,1,1,-1,1,-13.839677235703284
20,8,1,1,0,-1,-18.46318564065317
20,8,1,1,0,0,-12.492237040171739
20,8,1,1,0,1,-17.376019907946468
20,8,1,1,1,-1,-18.300419926798327
20,8,1,1,1,0,-16.508709632524578
20,8,1,1,1,1,-19.0
23,9,0,0,0,1,-19.079755081187855
23,9,0,0,1,0,-14.20348756871988
23,9,0,0,1,1,-19.6330340627945
22,7,1,0,-1,0,-16.947286408803652
22,7,1,0,-1,1,-19.246369205467005
22,7,1,0,0,0,-19.300331051499565
22,7,1,0,0,1,-19.043021298257706
22,7,1,0,1,0,-24.55311126698295
22,7,1,0,1,1,-19.780122358042505
20,9,1,0,-1,0,-18.560709461054934
20,9,1,0,-1,1,-19.210235699623205
20,9,1,0,0,0,-25.0
20,9,1,0,0,1,-19.26994809233931
20,9,1,0,1,0,-15.915103498600782
20,9,1,0,1,1,-10.262159832265608
24,4,0,0,0,1,-11.980756463822267
24,4,0,0,1,0,-16.92860632842056
24,4,0,0,1,1,-8.599779442687726
24,5,0,1,0,-1,-16.100033180308646
24,5,0,1,0,0,-17.82060721237437
24,5,0,1,0,1,-16.633827430247234
24,5,0,1,1,-1,-10.667809050684049
24,5,0,1,1,0,-14.671177009158425
24,5,0,1,1,1,-14.950982404271972
23,9,0,2,0,-1,-12.580238877061861
23,9,0,2,0,0,-17.248169012152857
23,9,0,2,0,1,-16.298943432894117
23,9,0,2,1,-1,-16.235277245323392
23,9,0,2,1,0,-16.62879433445312
23,9,0,2,1,1,-19.351505940533492
22,5,1,0,-1,0,-17.55747922782419
22,5,1,0,-1,1,-14.567984492837315
22,5,1,0,0,0,-9.713305495387326
22,5,1,0,0,1,-11.743840928933407
22,5,1,0,1,0,-13.65992600762946
22,5,1,0,1,1,-17.17798936791437
21,5,1,0,-1,0,-12.599753947453012
21,5,1,0,-1,1,-16.797261543145627
21,5,1,0,0,0,-10.39737202186315
21,5,1,0,0,1,-8.999834453992644
21,5,1,0,1,0,-11.091445425193891
21,5,1,0,1,1,-12.985286933059344
21,6,0,1,0,-1,-19.34247546775154
21,6,0,1,0,0,-16.02036625708239
21,6,0,1,0,1,-18.688827089565123
21,6,0,1,1,-1,-9.135960843760458
21,6,0,1,1,0,-20.814732337515895
21,6,0,1,1,1,-22.913533824565352
20,8,1,2,-1,-1,-16.93661168232255
20,8,1,2,-1,0,-19.18168240765181
20,8,1,2,-1,1,-15.785193311969913
20,8,1,2,0,-1,-18.4365375743656
20,8,1,2,0,0,-19.34293423337952
20,8,1,2,0,1,-17.12405758438791
20,8,1,2,1,-1,-16.34228857706796
20,8,1,2,1,0,-16.95218099596613
20,8,1,2,1,1,-14.807882360620816
20,9,0,1,0,-1,-16.043687687064224
20,9,0,1,0,0,-11.242577595630816
20,9,0,1,0,1,-16.190048852294844
20,9,0,1,1,-1,-15.570069026082825
20,9,0,1,1,0,-14.067372263296035
20,9,0,1,1,1,-13.458459223693442
19,8,2,0,-1,0,-18.69018076394753
19,8,2,0,-1,1,-18.38425085730696
19,8,2,0,0,0,-19.792679226270316
19,8,2,0,0,1,-13.996192255313881
19,8,2,0,1,0,-20.09962548907544
19,8,2,0,1,1,-19.41583609475984
17,9,2,1,-1,-1,-13.691731522078967
17,9,2,1,-1,0,-17.67586040876108
17,9,2,1,-1,1,-16.552099008240255
17,9,2,1,0,-1,-20.0
17,9,2,1,0,0,-14.613507728776202
17,9,2,1,0,1,-11.193700925689628
17,9,2,1,1,-1,-20.851988675910057
17,9,2,1,1,0,-24.0
17,9,2,1,1,1,-23.0
22,9,0,0,0,1,-14.121902188288603
22,9,0,0,1,0,-17.595553667282616
22,9,0,0,1,1,-20.084218654878555
22,5,2,0,-1,0,-16.714182657471078
22,5,2,0,-1,1,-10.318905522740772
22,5,2,0,0,0,-11.960284835732258
22,5,2,0,0,1,-18.873609128402006
22,5,2,0,1,0,-8.797357213351237
22,5,2,0,1,1,-7.798247516630402
19,5,2,0,-1,0,-10.346564257654354
19,5,2,0,-1,1,-14.228663525521569
19,5,2,0,0,0,-10.804969662924455
19,5,2,0,0,1,-10.025431193452762
19,5,2,0,1,0,-17.524922190412394
19,5,2,0,1,1,-6.823643792885459
18,6,1,1,-1,-1,-19.444932703558692
18,6,1,1,-1,0,-25.0
18,6,1,1,-1,1,-10.63001057644985
18,6,1,1,0,-1,-18.0
18,6,1,1,0,0,-16.49693485297928
18,6,1,1,0,1,-15.187048932768079
18,6,1,1,1,-1,-16.01781679350795
18,6,1,1,1,0,-16.51561835284553
18,6,1,1,1,1,-25.0
17,7,1,1,-1,-1,-22.10664480625571
17,7,1,1,-1,0,-20.173370568911583
17,7,1,1,-1,1,-19.813917498824296
17,7,1,1,0,-1,-15.17994023611472
17,7,1,1,0,0,-13.967562549754213
17,7,1,1,0,1,-13.423461336138875
17,7,1,1,1,-1,-15.726770370614826
17,7,1,1,1,0,-7.347880655163561
17,7,1,1,1,1,-13.470286653235869
15,7,2,0,-1,0,-8.345624790830302
15,7,2,0,-1,1,-10.276788768806249
15,7,2,0,0,0,-4.834818169030843
15,7,2,0,0,1,-11.789605557206553
15,7,2,0,1,0,-7.425088488906159
15,7,2,0,1,1,-11.848753396451063
12,8,3,1,-1,-1,-17.467229760279672
12,8,3,1,-1,0,-11.04941901174798
12,8,3,1,-1,1,-11.985941262580104
12,8,3,1,0,-1,-5.473442454607823
12,8,3,1,0,0,-17.08272653949287
12,8,3,1,0,1,-12.485078728223911
12,8,3,1,1,-1,-22.22061771641978
12,8,3,1,1,0,-13.550158315001447
12,8,3,1,1,1,-15.279787805463538
10,9,2,1,-1,-1,-19.0
10,9,2,1,-1,0,-15.492702378652497
10,9,2,1,-1,1,-15.503368215366606
10,9,2,1,0,-1,-14.224884465761196
10,9,2,1,0,0,-17.0
10,9,2,1,0,1,-11.463751174459366
10,9,2,1,1,-1,-10.958132564663494
10,9,2,1,1,0,-3.6410843555652983
10,9,2,1,1,1,-13.99208315558945
21,6,2,1,-1,-1,-9.460624186368076
21,6,2,1,-1,0,-16.325070713603107
21,6,2,1,-1,1,-16.170393526085398
21,6,2,1,0,-1,-9.691005788441291
21,6,2,1,0,0,-7.792107332224675
21,6,2,1,0,1,-14.79798912447806
21,6,2,1,1,-1,-9.538627227575406
21,6,2,1,1,0,-8.591529247662383
21,6,2,1,1,1,-14.232085918856795
18,8,3,2,-1,-1,-25.0
18,8,3,2,-1,0,0.32217185020818295
18,8,3,2,-1,1,-13.0
18,8,3,2,0,-1,0.20824389153297707
18,8,3,2,0,0,-12.0
18,8,3,2,0,1,-12.0
18,8,3,2,1,-1,0.0467702850450501
18,8,3,2,1,0,-1.0
18,8,3,2,1,1,-8.0
19,8,1,0,-1,0,-18.310452838432216
19,8,1,0,-1,1,-18.0
19,8,1,0,0,0,-17.193773446335335
19,8,1,0,0,1,-15.955537533690702
19,8,1,0,1,0,-16.56584333011289
19,8,1,0,1,1,-14.89848062082097
14,9,3,0,-1,0,-18.290258091976415
14,9,3,0,-1,1,-14.0
14,9,3,0,0,0,-24.0
14,9,3,0,0,1,-16.41147589474322
14,9,3,0,1,0,-10.582160507014649
14,9,3,0,1,1,-25.0
19,6,3,1,-1,-1,-6.013068461124676
19,6,3,1,-1,0,-8.286531607659832
19,6,3,1,-1,1,-9.295045393487843
19,6,3,1,0,-1,-6.7208906346283355
19,6,3,1,0,0,-6.953378576601022
19,6,3,1,0,1,-13.273344391501091
19,6,3,1,1,-1,-6.7388648795418495
19,6,3,1,1,0,-7.453523518731137
19,6,3,1,1,1,-9.058579463201609
16,8,3,2,-1,-1,-15.219117121956382
16,8,3,2,-1,0,-19.0
16,8,3,2,-1,1,-14.722297454004917
16,8,3,2,0,-1,-16.780377785648597
16,8,3,2,0,0,-13.65074499293268
16,8,3,2,0,1,-11.693853615981858
16,8,3,2,1,-1,-14.274274411866783
16,8,3,2,1,0,-13.436925074033761
16,8,3,2,1,1,-14.50606971385763
14,9,2,1,-1,-1,-15.220691827133335
14,9,2,1,-1,0,-15.089995011356546
14,9,2,1,-1,1,-12.20149348082319
14,9,2,1,0,-1,-15.405927496595858
14,9,2,1,0,0,-12.724418577778923
14,9,2,1,0,1,-13.228726844652986
14,9,2,1,1,-1,-14.534707400354995
14,9,2,1,1,0,-14.66858375936647
14,9,2,1,1,1,-14.864537256825898
22,7,0,1,1,-1,-22.779801713617626
22,7,0,1,0,-1,-17.73203554275512
22,7,0,1,0,0,-17.668176036063628
22,7,0,1,0,1,-13.30642893067653
22,7,0,1,1,0,-20.162410965653553
22,7,0,1,1,1,-18.589006951291637
22,9,0,1,0,-1,-17.334484181871975
22,9,0,1,0,0,-17.331566563073974
22,9,0,1,0,1,-16.893435237843942
22,9,0,1,1,-1,-13.266526176081548
22,9,0,1,1,0,-17.10487050516049
22,9,0,1,1,1,-17.81101603471789
23,9,1,0,-1,0,-17.425611460926692
23,9,1,0,-1,1,-13.668162941883306
23,9,1,0,0,0,-13.586466202979068
23,9,1,0,0,1,-12.644080949014707
23,9,1,0,1,0,-14.06449099096934
23,9,1,0,1,1,-14.101741441915292
21,9,2,0,-1,0,-20.336079077429982
21,9,2,0,-1,1,-20.005802233902966
21,9,2,0,0,0,-20.977635047175195
21,9,2,0,0,1,-20.935495857535585
21,9,2,0,1,0,-17.760988084466124
21,9,2,0,1,1,-13.625366615981212
22,8,1,1,-1,0,-20.500559334863983
22,8,1,1,-1,-1,-18.726108946652634
22,8,1,1,-1,1,-27.0
22,8,1,1,0,-1,-20.08734788179454
22,8,1,1,0,0,-17.93523996136273
22,8,1,1,0,1,-19.603829249081212
22,8,1,1,1,-1,-11.331790782294204
22,8,1,1,1,0,-21.0
22,8,1,1,1,1,-20.799559176631995
21,5,2,0,-1,0,-10.387241486108048
21,5,2,0,-1,1,-9.22368773858654
21,5,2,0,0,0,-8.058509102884047
21,5,2,0,0,1,-6.548707771304207
21,5,2,0,1,0,-8.212142046169403
21,5,2,0,1,1,-9.45259067545325
18,8,2,2,-1,-1,-19.03298551691633
18,8,2,2,-1,0,-19.0
18,8,2,2,-1,1,-22.0
18,8,2,2,0,-1,-9.477377742532205
18,8,2,2,0,0,-10.0
18,8,2,2,0,1,-12.0
18,8,2,2,1,-1,-16.0
18,8,2,2,1,0,-26.0
18,8,2,2,1,1,-12.58896671023577
22,6,1,1,-1,-1,-12.104752957542777
22,6,1,1,-1,0,-13.488826326515442
22,6,1,1,-1,1,-15.144517316541432
22,6,1,1,0,-1,-10.316390501468405
22,6,1,1,0,0,-15.41369498581859
22,6,1,1,0,1,-15.265443240139264
22,6,1,1,1,-1,-8.623835546703317
22,6,1,1,1,0,-13.37457947217502
22,6,1,1,1,1,-16.077469635372164
19,9,1,2,-1,-1,-18.505232330178487
19,9,1,2,-1,0,-21.922819660253825
19,9,1,2,-1,1,-22.0
19,9,1,2,0,-1,-20.10182515968303
19,9,1,2,0,0,-21.256492212230352
19,9,1,2,0,1,-18.062055142026416
19,9,1,2,1,-1,-9.699927771192634
19,9,1,2,1,0,-15.295625611504217
19,9,1,2,1,1,-18.21438901510835
20,7,2,1,-1,1,-14.729928002070826
20,7,2,1,-1,-1,-16.468450553837904
20,7,2,1,-1,0,-17.029069855228105
20,7,2,1,0,-1,-17.438479791357437
20,7,2,1,0,0,-8.124999963184957
20,7,2,1,0,1,-16.942581980734218
20,7,2,1,1,-1,-17.579516077994285
20,7,2,1,1,0,-15.228785317813339
20,7,2,1,1,1,-14.457420959611516
22,8,0,0,0,1,-14.084466807342222
22,8,0,0,1,0,-18.753311660509958
22,8,0,0,1,1,-23.22982658432958
21,9,1,1,-1,-1,-14.300988097291626
21,9,1,1,-1,0,-10.11386825608004
21,9,1,1,-1,1,-15.179724271185354
21,9,1,1,0,-1,-12.76995729624079
21,9,1,1,0,0,-11.295203263098987
21,9,1,1,0,1,-19.082873924886897
21,9,1,1,1,-1,-16.127573176304455
21,9,1,1,1,0,-18.543302604774826
21,9,1,1,1,1,-17.48947312677053
21,9,0,0,0,1,-21.706763355268606
21,9,0,0,1,0,-23.68455058154752
21,9,0,0,1,1,-14.390980905254208
22,7,0,0,0,1,-18.0091914306776
22,7,0,0,1,0,-15.977889185572216
22,7,0,0,1,1,-17.897850888576492
18,7,2,0,-1,0,-16.866293174391675
18,7,2,0,-1,1,-14.011070100537495
18,7,2,0,0,0,-17.353478365737388
18,7,2,0,0,1,-16.923644146745517
18,7,2,0,1,0,-17.408554550680464
18,7,2,0,1,1,-16.88458276853688
15,9,1,1,-1,-1,-17.329744578305515
15,9,1,1,-1,0,-24.0
15,9,1,1,-1,1,-16.144653661950805
15,9,1,1,0,-1,-11.797774965264857
15,9,1,1,0,0,-18.841805544501227
15,9,1,1,0,1,-14.243017331293345
15,9,1,1,1,-1,-18.09437261779643
15,9,1,1,1,0,-20.104645374500524
15,9,1,1,1,1,-19.0
14,9,1,0,-1,0,-23.0
14,9,1,0,-1,1,-17.520084187747123
14,9,1,0,0,0,-10.804106582155509
14,9,1,0,0,1,-14.68225571377008
14,9,1,0,1,0,-13.355206399993543
14,9,1,0,1,1,-12.012754334906518
16,8,2,1,-1,0,-19.064883194480657
16,8,2,1,-1,-1,-15.653306357254555
16,8,2,1,-1,1,-15.251271792926175
16,8,2,1,0,-1,-23.0
16,8,2,1,0,0,-13.399271786409214
16,8,2,1,0,1,-16.63507813328382
16,8,2,1,1,-1,-14.845340814418666
16,8,2,1,1,0,-17.0
16,8,2,1,1,1,-11.730633038538478
20,7,1,0,1,0,-16.198859882298834
20,7,1,0,-1,0,-22.0
20,7,1,0,-1,1,-17.23690918477819
20,7,1,0,0,0,-22.49856424994559
20,7,1,0,0,1,-17.067412774250833
20,7,1,0,1,1,-20.530306003239907
23,5,0,0,0,1,-17.5222526450038
23,5,0,0,1,0,-10.866867914745976
23,5,0,0,1,1,-11.947454039040592
22,6,0,1,0,-1,-24.038030214699155
22,6,0,1,0,0,-21.844895823500487
22,6,0,1,0,1,-12.293924175610465
22,6,0,1,1,-1,-20.0
22,6,0,1,1,0,-13.245563224999247
22,6,0,1,1,1,-24.320684311094414
21,7,0,1,0,-1,-13.877761486014498
21,7,0,1,0,0,-17.079603835878157
21,7,0,1,0,1,-16.37602665065319
21,7,0,1,1,-1,-17.09555822658781
21,7,0,1,1,0,-17.282927874600322
21,7,0,1,1,1,-19.230101461327905
21,9,0,2,0,-1,-14.817654772484051
21,9,0,2,0,0,-13.942977978485146
21,9,0,2,0,1,-14.674818818725818
21,9,0,2,1,-1,-19.319865651434988
21,9,0,2,1,0,-17.827491523943063
21,9,0,2,1,1,-19.144899327381832
25,9,0,2,0,-1,-15.532443756227822
25,9,0,2,0,0,-17.40053363576205
25,9,0,2,0,1,-16.041405054479874
25,9,0,2,1,-1,-12.38793417787313
25,9,0,2,1,0,-12.197297212964873
25,9,0,2,1,1,-16.480073124675652
19,8,3,0,-1,0,-6.899851535963054
19,8,3,0,-1,1,-12.529439051649405
19,8,3,0,0,0,-12.881688889598202
19,8,3,0,0,1,-11.994148151448961
19,8,3,0,1,0,-7.397437766196371
19,8,3,0,1,1,-11.644233077683765
17,8,2,0,-1,0,-8.939580007034115
17,8,2,0,-1,1,-12.608617454236084
17,8,2,0,0,0,-8.494352730599232
17,8,2,0,0,1,-12.311608942190851
17,8,2,0,1,0,-5.873695390726699
17,8,2,0,1,1,-8.731431934085592
16,9,1,1,-1,-1,-13.385043909662818
16,9,1,1,-1,0,-18.031022887408803
16,9,1,1,-1,1,-14.544626747393039
16,9,1,1,0,-1,-23.0
16,9,1,1,0,0,-14.33288361079124
16,9,1,1,0,1,-9.822705755418841
16,9,1,1,1,-1,-15.017544373385467
16,9,1,1,1,0,-18.332750903193304
16,9,1,1,1,1,-17.05449431254752
21,6,1,0,-1,1,-15.872303886966584
21,6,1,0,-1,0,-13.457657069159438
21,6,1,0,0,0,-10.892447749200766
21,6,1,0,0,1,-17.638287936351748
21,6,1,0,1,0,-9.003631867572993
21,6,1,0,1,1,-15.87465202444071
18,6,2,0,-1,0,-23.35022774764781
18,6,2,0,-1,1,-18.425319964297003
18,6,2,0,0,0,-22.943342135235266
18,6,2,0,0,1,-8.118097336275522
18,6,2,0,1,0,-13.735232250349991
18,6,2,0,1,1,-20.66670056097821
16,6,2,0,-1,0,-14.845426324391639
16,6,2,0,-1,1,-12.475419789590957
16,6,2,0,0,0,-8.57707670608651
16,6,2,0,0,1,-5.874394572202012
16,6,2,0,1,0,-13.75429719424029
16,6,2,0,1,1,-11.019372157562643
14,7,2,1,-1,-1,-5.617906865710786
14,7,2,1,-1,0,-6.311603976534253
14,7,2,1,-1,1,-15.346396686679785
14,7,2,1,0,-1,-5.824106845882143
14,7,2,1,0,0,-4.6279268147289265
14,7,2,1,0,1,-12.426452165970328
14,7,2,1,1,-1,-8.061786229817864
14,7,2,1,1,0,-7.441829398148977
14,7,2,1,1,1,-12.194815434766651
11,9,3,2,-1,-1,-18.0
11,9,3,2,-1,0,-11.0
11,9,3,2,-1,1,-12.282599789559933
11,9,3,2,0,-1,-19.0
11,9,3,2,0,0,-11.716074999210711
11,9,3,2,0,1,-12.0
11,9,3,2,1,-1,-16.0
11,9,3,2,1,0,-9.80151713580988
11,9,3,2,1,1,-10.43296470966866
20,7,2,0,-1,0,-18.421670929270114
20,7,2,0,-1,1,-10.414619759417317
20,7,2,0,0,0,-20.667412972701623
20,7,2,0,0,1,-21.42940152388681
20,7,2,0,1,0,-20.2697214494324
20,7,2,0,1,1,-20.57291226660101
19,8,1,1,-1,-1,-19.174349480266365
19,8,1,1,-1,0,-16.335391298613665
19,8,1,1,-1,1,-18.507096819983445
19,8,1,1,0,-1,-17.672403494914924
19,8,1,1,0,0,-17.55185998683212
19,8,1,1,0,1,-12.778804049367979
19,8,1,1,1,-1,-12.904210057143441
19,8,1,1,1,0,-18.730967228052606
19,8,1,1,1,1,-18.88016302358338
19,9,0,1,0,-1,-13.52608294471194
19,9,0,1,0,0,-17.05933795988925
19,9,0,1,0,1,-22.0
19,9,0,1,1,-1,-15.745576637221268
19,9,0,1,1,0,-16.28573108824774
19,9,0,1,1,1,-18.3271666631805
16,9,2,0,-1,0,-17.333512598523072
16,9,2,0,-1,1,-16.108257504867844
16,9,2,0,0,0,-15.94127370360188
16,9,2,0,0,1,-21.449997465552823
16,9,2,0,1,0,-11.146519879616761
16,9,2,0,1,1,-16.210386676608575
13,9,3,0,-1,0,-13.003982118401623
13,9,3,0,-1,1,-15.200704838529582
13,9,3,0,0,0,-8.840865409523738
13,9,3,0,0,1,-12.948057411692222
13,9,3,0,1,0,-16.20073558933289
13,9,3,0,1,1,-16.13712806522421
24,8,0,2,0,-1,-14.784938227338944
24,8,0,2,0,0,-13.434350000072325
24,8,0,2,0,1,-13.088209432309172
24,8,0,2,1,-1,-13.465672449495816
24,8,0,2,1,0,-12.342323065142615
24,8,0,2,1,1,-15.7335673437008
20,8,2,1,-1,-1,-18.427201269695644
20,8,2,1,-1,0,-14.43819170743767
